id_despesa,id_projeto,cd_identificador_rubrica,ds_despesa,tx_justificativa,vl_unitario,nr_quantidade,vl_despesa,fl_fonte_recurso,id_receita,ds_unidade_medida,fl_origem_material,fl_ressarcimento,ds_tipo_ressarcimento,fl_tipo_pessoa_servico,dt_calculo_imposto
106013,23541,339039,"Serviço de fornecimento de água mineral","Atender a necessidade de oferecimento de água mineral para servidores e alunos.",15000.00,1.00,15000.00,A,,,,,,J,2024-08-16
106014,23541,339030,"Material médico, hospitalar e equipamentos de proteção individual para utilização nas aulas práticas de enfermagem",,125000.00,1.00,125000.00,A,,u,,,,,
106015,23541,339014,,"Diárias para participação de servidores em eventos no país.",360.00,50.00,18000.00,A,,,,,,,
106016,23541,339030,"Materiais de escritório",,5000.00,1.00,5000.00,A,,u,,,,,
106017,23541,339030,"Água mineral em bambonas de 20 litros",,20.00,720.00,14400.00,A,,u,,,,,
106018,23541,339030,"Itens alimentícios para eventos",,10000.00,1.00,10000.00,A,,u,,,,,
106019,23541,339030,"Itens de copa",,5000.00,1.00,5000.00,A,,u,,,,,
106020,23541,339033,,"Passagens aéreas para servidores se deslocarem até os eventos no país.",20000.00,1.00,20000.00,A,,,,,,,
106021,23541,339033,,"Passagens terrestres para servidores se deslocarem até os eventos no país.",5000.00,1.00,5000.00,A,,,,,,,
106022,23541,449052,"Equipamentos e materiais da área da saúde para composição e reposição de itens permanentes do laboratório de práticas de enfermagem.","Atender a necessidade de composição e reposição de equipamentos e materiais permanentes utilizados nas aulas práticas de enfermagem.",125000.00,1.00,125000.00,A,,,N,,,,
106023,23541,449052,"Equipamentos e periféricos de informática","Atender a necessidade de composição e reposição de itens de informática utilizados em atividades administrativas e de ensino.",25000.00,1.00,25000.00,A,,,N,,,,
106024,23541,339030,"Peças e acessórios utilizados no uso e  manutenção de condicionadores de ar",,2500.00,1.00,2500.00,A,,u,,,,,
106025,23541,339030,"Peças e acessórios utilizados no uso e manutenção de equipamentos e periféricos de informática",,5000.00,1.00,5000.00,A,,u,,,,,
106026,23541,339039,"Serviço de manutenção de condicionadores de ar","Atender a necessidade de manutenção de condicionadores de ar instalados na unidade educacional.",10100.00,1.00,10100.00,A,,,,,,J,2024-08-16
106027,23541,339039,"Serviço de manutenção de eletrônicos em geral","Atender a necessidade de consertos de itens eletrônicos em uso na unidade educacional.",5000.00,1.00,5000.00,A,,,,,,J,2024-08-16
106028,23541,339039,"Serviço de manutenção de equipamentos e periféricos de informática e tecnologia","Atender a necessidade de manutenção de equipamentos de informática e tecnologia em uso na unidade educacional.",15000.00,1.00,15000.00,A,,,,,,J,2024-08-16
106029,23541,449052,"Móveis para utilização administrativa e no ensino","Atender a necessidade de composição e reposição de móveis utilizados na unidade educacional.",10000.00,1.00,10000.00,A,,,N,,,,
106030,23541,449052,"Equipamentos eletrônicos e utensílios domésticos para utilização administrativa e no ensino","Atender a necessidade de composição e reposição de equipamentos eletrônicos e utensílios domésticos utilizados na unidade educacional.",10000.00,1.00,10000.00,A,,,N,,,,
106031,23541,339039,"Serviços de manutenção predial, rede de dados, elétrica, hidráulica e de aberturas em geral.","Atender a necessidade de serviços de manutenção predial, rede de dados, elétrica, hidráulica e de aberturas em geral nas dependências da EENF.",25000.00,1.00,25000.00,A,,,,,,J,2024-08-20
106032,23541,339039,"Ressarcimentos de despesas dos servidores com inscrições em eventos e cursos pagos à pessoas jurídicas relacionados às suas respectivas áreas de atuação.","Atender a necessidade de pagamento despesas dos servidores com inscrições em eventos e cursos pagos à pessoas jurídicas relacionados às suas respectivas áreas de atuação.",30000.00,1.00,30000.00,A,,,,,,J,2024-08-20
106033,23541,339039,"Serviços de licença/aquisição de softwares","Atender a necessidade de licenciamento/aquisição de softwares utilizados pela EENF.",20000.00,1.00,20000.00,A,,,,,,J,2024-08-20
106035,23542,339014,,"Reuniões técnicas entre as instituições parceiras para tratar assuntos relacionados ao andamento do projeto; Ministrar cursos teóricos/práticos no CVT Bailique; Participação em eventos nacionais e internacionais para a divulgação do projeto e apresentações dos resultados obtidos.",320.00,200.00,64000.00,T,7491,,,,,,
106036,23542,339030,Combustível,,6.00,2500.00,15000.00,T,7491,l,,,,,
106037,23542,339030,"Materiais para manutenção dos laboratórios e CVTs",,150.00,100.00,15000.00,T,7491,u,,,,,
106038,23542,339030,"Materiais diversos para a execução do projeto",,100.00,100.00,10000.00,T,7491,u,,,,,
106039,23542,339030,"Materiais de expediente e didático",,100.00,50.00,5000.00,T,7491,u,,,,,
106040,23542,339030,"Insumos e alimentos para trabalho de campo",,50.00,100.00,5000.00,T,7491,u,,,,,
106041,23542,449052,"Equipamentos de pequeno porte para laboratório e campo","Equipamentos para análise rápida dos superalimentos e para as aulas práticas.",2000.00,10.00,20000.00,T,7491,,N,,,,
106042,23542,449052,"Infra-estrutura didática dos CVTs","Infraestrutura didática necessária para o desenvolvimento das atividades dos cursos teóricos/práticos dos CVT's.",2000.00,15.00,30000.00,T,7491,,N,,,,
106043,23542,339039,"Gastos com análises externas","Gastos com análises químicas e biológicas externas dos alimentos e materiais isolantes desenvolvidos no projeto.",5000.00,1.00,5000.00,T,7491,,,,,J,2023-08-25
106044,23542,339039,"Transporte e envio de cargas e encomendas","Pagamento de transporte de insumos, ingredientes e envio de amostras para análises em laboratórios externos.",2000.00,1.00,2000.00,T,7491,,,,,J,2023-08-25
106045,23542,339020,,"Desenvolvimento de atividades de ensino e extensão referentes ao projeto.",24000.00,1.00,24000.00,T,,,,,,,
106046,23542,339020,,"Auxílio no desenvolvimento de ações de pesquisa e ensino vinculadas ao projeto.",18000.00,1.00,18000.00,T,,,,,,,
106047,23542,339020,,"Auxílio no desenvolvimento de ações de pesquisa e ensino vinculadas ao projeto.",18000.00,1.00,18000.00,T,,,,,,,
106048,23542,339039,"Despesas com publicação, edição de trabalhos e apresentação dos resultados","Pagamento de encargos relacionados à publicação, edição e apresentação dos resultados para a divulgação do projeto.",2000.00,1.00,2000.00,T,7491,,,,,J,2023-08-25
106049,23542,339036,"Serviços prestados por pessoa física","Pagamento de instrutores, serviço de secretaria e manutenção e conserto de equipamentos.",30000.00,1.00,30000.00,T,7491,,,,,F,2023-09-05
106050,23542,339039,"Serviços de consultoria externa","Contratação de consultoria para auxiliar na elaboração do plano de sustentabilidade do CVT.",50000.00,1.00,50000.00,T,7491,,,,,J,2023-09-05
106051,23542,339039,"Manutenção e adequação de infra-estrutura em Rio Grande e Bailique","Serviços prestados para a manutenção e adequação das infraestruturas dos CVT's.",8000.00,1.00,8000.00,T,7491,,,,,J,2023-09-05
106052,23542,339020,,"Desenvolvimento de atividades de ensino, pesquisa e extensão referentes ao projeto.",62400.00,1.00,62400.00,T,,,,,,,
106053,23542,339039,"Apoio logístico a participação em eventos","Contratação de empresa(s) para Organização e Apoio Logístico para eventos que venham a implementar a capacitação técnico-científica de professores, pesquisadores e estudantes vinculados ao projeto, de maneira a contribuir para a inclusão social e o desenvolvimento sustentável das comunidades do Bailique (Amapá) e do Rio Grande (Rio Grande do Sul).",36500.00,1.00,36500.00,T,7491,,,,,J,2023-09-05
106054,23542,339020,,"Atuar no desenvolvimento do projeto.",11000.00,1.00,11000.00,T,,,,,,,
106055,23542,339018,,"Trabalhar no projeto em atividades de pesquisa e extensão.",3150.00,1.00,3150.00,T,,,,,,,
106056,23542,339018,,"Trabalhar no projeto com pesquisa e extensão.",3500.00,1.00,3500.00,T,,,,,,,
106057,23542,339018,,"Trabalhar no projeto com pesquisa e extensão.",4050.00,1.00,4050.00,T,,,,,,,
106058,23542,339018,,"Trabalhar no projeto em atividades de pesquisa e extensão.",7700.00,1.00,7700.00,T,,,,,,,
106059,23542,339018,,"Atuar em atividades de pesquisa e extensão.",2100.00,1.00,2100.00,T,,,,,,,
106060,23542,339020,,"Atuar em atividades de pesquisa e extensão.",66000.00,1.00,66000.00,T,,,,,,,
106061,23542,339020,,"Atuar em atividades de pesquisa e extensão.",24200.00,1.00,24200.00,T,,,,,,,
106062,23542,339020,,"Atuar em atividades de pesquisa e extensão.",18700.00,1.00,18700.00,T,,,,,,,
106063,23542,339020,,"Atuar em atividades de pesquisa e extensão.",18700.00,1.00,18700.00,T,,,,,,,
106064,23542,339020,,"Atuar em atividades relacionadas com pesquisa e extensão.",16500.00,1.00,16500.00,T,,,,,,,
106065,23542,339020,,"Atuar em atividades de extensão.",22000.00,1.00,22000.00,T,,,,,,,
106134,23549,339020,,"Um pesquisador - nível B - para supervisão das coletas, processos formativos, apoio administrativo",21600.00,1.00,21600.00,I,,,,,,,
106135,23549,339030,"material de escritório",,5280.00,1.00,5280.00,I,,u,,,,,
106136,23549,339020,,"pagamento de bolsa pesquisador",10320.00,1.00,10320.00,I,,,,,,,
106137,23549,339039,"pedágio para pesquisa de campo","pagamento de pedágio para realização de pesquisa de campo nas comunidades pesqueiras do estuário da Lagoa dos Patos",1500.00,1.00,1500.00,I,,,,,,J,2020-10-29
106138,23549,339039,"pagamento RPA profissional banco de dados","Pagamento de profissional especializado em organização e manutenção de banco de dados.",6000.00,1.00,6000.00,I,,,,,,J,2020-10-29
106139,23549,339018,,"Bolsista de IC para auxiliar na pesquisa de campo com o levantamento de dados nas comunidades de pescadores, bem como proceder a sistematização das informações e subsidiar a análise dos dados.",5400.00,1.00,5400.00,I,,,,,,,
106140,23549,339018,,"Bolsista de IC para auxiliar na pesquisa de campo com o levantamento de dados nas comunidades de pescadores, bem como proceder a sistematização das informações e subsidiar a análise dos dados.",5400.00,1.00,5400.00,I,,,,,,,
106141,23549,339018,,"Bolsista de IC para auxiliar na pesquisa de campo com o levantamento de dados nas comunidades de pescadores, bem como proceder a sistematização das informações e subsidiar a análise dos dados.",5400.00,1.00,5400.00,I,,,,,,,
106142,23549,339030,combustível,,634.00,1.00,634.00,I,,l,,,,,
106143,23549,339039,"serviços gráficos","Contratação de serviços gráficos para a confecção de adesivos especiais para embarcações pesqueiras.",3000.00,1.00,3000.00,I,,,,,,J,2020-11-03
106144,23549,449052,"materiais permanentes","Os materiais permanentes a seremadquiridos no período de nov/2019 a out/2020, consistem em equipamentos parasistematização e analise dos dados por parte daequipe de trabalho, tais como: notebooks, desktop.Equipamentos para registrar os procedimentos eatividades de campo, como câmara fotográfica, lentese gravadores. Por último itens que propiciematividades nas comunidades de pescadores, comoreuniões e encontros de devolução dos resultados:mesa, projetor, porta banner, etc. De forma maisdetalhada, os itens são: descrição projetor portátil 3000lumens notebooks capa para notebooks desktopgravadores desktop HD externo 2TB tenda gazebomesa dobrável cadeiras dobráveis geladeira tripébanner mesa computadores com gavetas cadeirascomputadores armários multiuso ar condicionado20.000 BTUs tela projeção retrátil com tripé câmeracanon EOS Rebel T6i (bateria) lente EF 70-300mm -câmara lente EF 50mm - câmara notebook para ediçãode vídeo (placa gforce) microfone de lapelatripés/Monopé Wt-3907 Cabeça Hidráulica 1,83mBolsa para camera",1000.00,50.00,50000.00,I,,,N,,,,
106145,23549,339030,"material de escritório",,2713.25,4.00,10853.00,I,,u,,,,,
106146,23549,449052,"materiais permanentes","Os materiais permanentes a serem adquiridos no período de nov/2020 a out/2021, consistem em equipamentos para sistematização e analise dos dados por parte da equipe de trabalho, tal como os notebooks, impressora, HD externo. Equipamentos para transmissão de dados por parte das colônias de pesca e para atividades remotas ou híbridas da equipe, como: celulares e mesa digitalizadora. Equipamentos para registrar os procedimentos e atividades de campo, como câmara fotográfica, tripé e gravadores. Por último itens que propiciem atividades nas comunidades de pescadores, como reuniões e encontros de devolução dos resultados: mesa, projetor, porta banner, etc.De forma mais detalhada, os itens são:NotebooksHD externo 2TBImpressora portátilGravadoresCâmera semi profissional (bateria)tripés/Monopé Cabeça HidráulicaMicrofone de lapelaMesa de desenho digitalmesas escritóriocadeirasarmáriosBalança suspensa digitalpen drive 64gbCartão de Memória micro com adaptador 64gbCaixa para transporte de pescado 42Lcelulares",1000.00,50.00,50000.00,I,,,N,,,,
106147,23549,339014,,"Diárias para reuniões entre equipes que coordenam projetos de automonitoramento pesqueiro em Porto Alegre, bem como para participação em reuniões com órgãos governamentais em Porto Alegre e Brasília/DF (MMA, SAP, IBAMA, Patram, SEMA).",200.00,10.00,2000.00,I,,,,,,,
106148,23549,339030,comustível,,250.00,16.00,4000.00,I,,l,,,,,
106149,23549,339033,,"Participação em reunião em Brasília com órgãos ambientais e vinculados à pesca, para discussão do plano de automonitoramento e sobre a gestão sustentável dos recursos.",2122.60,5.00,10613.00,I,,,,,,,
106150,23549,339020,,"pagamento de bolsa pesquisador",21600.00,1.00,21600.00,I,,,,,,,
106151,23549,339020,,"pagamento de bolsa pesquisador",21600.00,1.00,21600.00,I,,,,,,,
106152,23549,339020,,"1 bosla pesquisador nível B para supervisão das coletas, processos formativos e apoio administrativo",19200.00,1.00,19200.00,I,,,,,,,
106153,23549,339020,,"pagamento de bolsa pesquisador",21600.00,1.00,21600.00,I,,,,,,,
106181,23550,339030,"Combustível (litros de gasolina)",,10260.00,1.00,10260.00,I,,l,,,,,
106182,23550,339033,,"Passagens terrestres para deslocamento da equipe para os encontros presenciais nas cinco regiões do Brasil",45600.00,1.00,45600.00,I,,,,,,,
106183,23550,339014,,"Diárias para a equipe do curso realizar os encontros presenciais nos municípios-sede",82500.00,1.00,82500.00,I,,,,,,,
106184,23550,339033,,"Passagens aéreas para deslocamento da equipe do curso para os encontros presenciais nas cinco regiões do Brasil",378000.00,1.00,378000.00,I,,,,,,,
106185,23550,339039,"Serviços de impressão, edição, revisão e diagramação para execução do projeto","Serviços para revisão, diagramação do material didático do curso. Impressão de livro e produção de documentário.",25712.00,1.00,25712.00,I,,,,,,J,2024-07-16
106186,23550,339030,"Materiais de Escritório",,2568.00,1.00,2568.00,I,,u,,,,,
106200,23554,339014,,"Diárias destinadas a subsidiar participação de delegados(as), gestores e/ou docentes na etapa estadual da VI CNIJMA, que será realizada nas capitais das 26 UF e Distrito Federal, ou em local alternativo a serem definidos pelos respectivos Estados.",400.00,5400.00,2160000.00,T,7495,,,,,,
106201,23554,339033,,"Viabilizar a realização do Encontro de Planejamento Estratégico e Oficina de Metodologia para organização da VI CNIJMA.",4500.00,135.00,607500.00,T,7495,,,,,,
106202,23554,339014,,"Viabilizar a participação dos representantes estaduais no Encontro de Planejamento Estratégico e Oficina de Metodologia para organização da VI CNIJMA.",400.00,425.00,170000.00,T,7495,,,,,,
106203,23554,339039,"Contratação de Serviços Especializados no Desenvolvimento de Pesquisas e elaboração de material didático-pedagógico de suporte a realização da VI CNIJMA - Etapa Estadual.","Como as conferências são temáticas e relacionadas a questões socioambientais contemporâneas, nesta 6ª edição relacionada a mudanças ambientais globais e justiça climática, a pesquisa especializada é indispensável. Os dados levantados darão suporte a elaboração do material didático-pedagógico de referência a ser utilizado pelas escolas.",120000.00,1.00,120000.00,T,7495,,,,,J,2024-08-19
106204,23554,339039,"Disseminação do Material Didático-Pedagógico por meio das plataformas de mídias sociais.","Num país que possui 195 mil escolas, a divulgação do material didático-pedagógico também por meio das mídias sociais é fundamental, pois nem sempre os sistemas de ensino possuem a capacidade de internalizar o material disponibilizado, seja por questões relacionadas a acessibiidade, seja por problemas de estrututa e logística. Nesse sentido, não há como desconsiderar o papel das mídias sociais na capilarização e apropriação do material de suporte a VI CNIJMA.",40000.00,1.00,40000.00,T,7495,,,,,J,2024-08-19
106205,23554,339014,,"Participação da equipe pedagógica, administrativa e convidados no Seminário de Avaliação e Apresentação do Relatório Consolidado das Conferências Estaduais e Distrital.",400.00,35.00,14000.00,T,7495,,,,,,
106206,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106207,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106208,23554,339039,"Complemento ressarcimento Unidade","Previsão complementar ressarcimento Unidade",45.38,1.00,45.38,T,7495,,,,,J,2024-08-23
106209,23554,339039,"Serviços de confecção de material de divulgação","Contratação de serviços de confecção de materiais de divulgação do projeto (cartazes, banners, camisetas, blocos, entro outros) a serem utilizados como suporte nas conferências regionais e estaduais dos 26 estados e do DF.",30036.00,1.00,30036.00,T,7495,,,,,J,2024-08-27
106210,23554,339033,,"Participação da equipe pedagógica, administrativa e convidados no Seminário de Avaliação e Apresentação do Relatório Consolidado das Conferências Estaduais e Distrital.",4500.00,20.00,90000.00,T,7495,,,,,,
106211,23554,339030,"Materiais de expediente",,2000.00,1.00,2000.00,T,7495,u,,,,,
106212,23554,339020,,"Coordenação geral da equipe e das ações do projeto junto à FURG e à SECADI/MEC.",40000.00,1.00,40000.00,T,7495,,,,,,
106213,23554,339020,,"Coordenação das equipes das etapas regionais e estadual do projeto.",40000.00,1.00,40000.00,T,7495,,,,,,
106214,23554,339020,,"Coordenação da equipe de pesquisa nos estados e no DF e articulação junto à SECADI/MEC.",40000.00,1.00,40000.00,T,7495,,,,,,
106215,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106216,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106217,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106218,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106219,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106220,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106221,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106222,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106223,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106224,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106225,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106226,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106227,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106228,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106229,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106230,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106231,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106232,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106233,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106234,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106235,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106236,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106237,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106238,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106239,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106240,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106241,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106242,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106243,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106244,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106245,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106246,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106247,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106248,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106249,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106250,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106251,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106252,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106253,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106254,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106255,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106256,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106257,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106258,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106259,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106260,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106261,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106262,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106263,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106264,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106265,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106266,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106267,23554,339018,,"Atuação como jovens-tutores e orientadores nos processos das conferências estaduais e distrital. São previstos 02 jovens por UF e Distrito Federal.",8312.00,1.00,8312.00,T,7495,,,,,,
106268,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106269,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106270,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106271,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106272,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106273,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
